# YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TIMEZONE,DELTA_UT1,DELTA_T,LONGITUDE,LATITUDE,ELEVATION,PRESSURE,TEMPERATURE,SLOPE,AZM_ROTATION,ATMOS_REFRACT,FUNCTION,# JULIAN DAY,L,B,R,H,DELTA PSI,DELTA EPSILON,EPSILON,ZENITH,AZIMUTH,INCIDENCE,DEL_E,FLUXES 
2022.0,7.0,22.0,19.0,59.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.249,299.924,-0.0,1.016,92.484,-0.003,0.002,23.438,75.719,104.602,75.719,0.005,83.67314397240284
2022.0,7.0,22.0,20.0,0.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.25,299.925,-0.0,1.016,92.734,-0.003,0.002,23.438,75.868,104.789,75.868,0.005,82.06057749253817
2022.0,7.0,22.0,20.0,1.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.251,299.925,-0.0,1.016,92.984,-0.003,0.002,23.438,76.017,104.976,76.017,0.005,80.46394744071809
2022.0,7.0,22.0,20.0,2.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.251,299.926,-0.0,1.016,93.234,-0.003,0.002,23.438,76.166,105.163,76.166,0.005,78.88328972677587
2022.0,7.0,22.0,20.0,3.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.252,299.927,-0.0,1.016,93.484,-0.003,0.002,23.438,76.314,105.35,76.314,0.005,77.32908705325379
2022.0,7.0,22.0,20.0,4.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.253,299.927,-0.0,1.016,93.734,-0.003,0.002,23.438,76.463,105.537,76.463,0.005,75.780370816967
2022.0,7.0,22.0,20.0,5.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.253,299.928,-0.0,1.016,93.984,-0.003,0.002,23.438,76.611,105.724,76.611,0.005,74.25796217934653
2022.0,7.0,22.0,20.0,6.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.254,299.929,-0.0,1.016,94.234,-0.003,0.002,23.438,76.759,105.911,76.759,0.005,72.75144558127555
2022.0,7.0,22.0,20.0,7.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.255,299.929,-0.0,1.016,94.484,-0.003,0.002,23.438,76.907,106.098,76.907,0.005,71.26085219967513
2022.0,7.0,22.0,20.0,8.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.256,299.93,-0.0,1.016,94.734,-0.003,0.002,23.438,77.055,106.285,77.055,0.005,69.78621234932669
2022.0,7.0,22.0,20.0,9.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.256,299.931,-0.0,1.016,94.984,-0.003,0.002,23.438,77.203,106.472,77.203,0.005,68.32755545954066
2022.0,7.0,22.0,20.0,10.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.257,299.931,-0.0,1.016,95.234,-0.003,0.002,23.438,77.35,106.659,77.35,0.005,66.89460386422557
2022.0,7.0,22.0,20.0,11.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.258,299.932,-0.0,1.016,95.484,-0.003,0.002,23.438,77.498,106.846,77.498,0.005,65.46788905431254
2022.0,7.0,22.0,20.0,12.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.258,299.933,-0.0,1.016,95.734,-0.003,0.002,23.438,77.645,107.033,77.645,0.005,64.06671719730029
2022.0,7.0,22.0,20.0,13.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.259,299.933,-0.0,1.016,95.984,-0.003,0.002,23.438,77.792,107.22,77.792,0.005,62.68141959828801
2022.0,7.0,22.0,20.0,14.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.26,299.934,-0.0,1.016,96.234,-0.003,0.002,23.438,77.939,107.407,77.939,0.005,61.312020380623224
2022.0,7.0,22.0,20.0,15.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.26,299.935,-0.0,1.016,96.484,-0.003,0.002,23.438,78.086,107.594,78.086,0.005,59.95854263929926
2022.0,7.0,22.0,20.0,16.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.261,299.935,-0.0,1.016,96.734,-0.003,0.002,23.438,78.233,107.781,78.233,0.005,58.62100840714914
2022.0,7.0,22.0,20.0,17.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.262,299.936,-0.0,1.016,96.984,-0.003,0.002,23.438,78.379,107.968,78.379,0.006,57.30837491308086
2022.0,7.0,22.0,20.0,18.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.263,299.937,-0.0,1.016,97.234,-0.003,0.002,23.438,78.526,108.155,78.526,0.006,56.002680566760816
2022.0,7.0,22.0,20.0,19.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.263,299.937,-0.0,1.016,97.484,-0.003,0.002,23.438,78.672,108.343,78.672,0.006,54.721708273782994
2022.0,7.0,22.0,20.0,20.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.264,299.938,-0.0,1.016,97.734,-0.003,0.002,23.438,78.818,108.53,78.818,0.006,53.4565388016077
2022.0,7.0,22.0,20.0,21.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.265,299.939,-0.0,1.016,97.984,-0.003,0.002,23.438,78.964,108.717,78.964,0.006,52.20718798067945
2022.0,7.0,22.0,20.0,22.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.265,299.939,-0.0,1.016,98.234,-0.003,0.002,23.438,79.11,108.904,79.11,0.006,50.97367036304297
2022.0,7.0,22.0,20.0,23.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.266,299.94,-0.0,1.016,98.484,-0.003,0.002,23.438,79.255,109.092,79.255,0.006,49.76428546120466
2022.0,7.0,22.0,20.0,24.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.267,299.941,-0.0,1.016,98.734,-0.003,0.002,23.438,79.401,109.279,79.401,0.006,48.562363882384005
2022.0,7.0,22.0,20.0,25.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.267,299.941,-0.0,1.016,98.984,-0.003,0.002,23.438,79.546,109.466,79.546,0.006,47.38438056342198
2022.0,7.0,22.0,20.0,26.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.268,299.942,-0.0,1.016,99.234,-0.003,0.002,23.438,79.691,109.654,79.691,0.006,46.222057949682224
2022.0,7.0,22.0,20.0,27.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.269,299.943,-0.0,1.016,99.484,-0.003,0.002,23.438,79.836,109.841,79.836,0.006,45.07540325323416
2022.0,7.0,22.0,20.0,28.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.269,299.943,-0.0,1.016,99.734,-0.003,0.002,23.438,79.98,110.029,79.98,0.006,43.95216828255143
2022.0,7.0,22.0,20.0,29.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.27,299.944,-0.0,1.016,99.984,-0.003,0.002,23.438,80.125,110.217,80.125,0.006,42.83675649593478
2022.0,7.0,22.0,20.0,30.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.271,299.945,-0.0,1.016,100.234,-0.003,0.002,23.438,80.269,110.404,80.269,0.007,41.744555085254426
2022.0,7.0,22.0,20.0,31.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.272,299.945,-0.0,1.016,100.484,-0.003,0.002,23.438,80.414,110.592,80.414,0.007,40.660395005645874
2022.0,7.0,22.0,20.0,32.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.272,299.946,-0.0,1.016,100.734,-0.003,0.002,23.438,80.558,110.78,80.558,0.007,39.59922873238474
2022.0,7.0,22.0,20.0,33.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.273,299.947,-0.0,1.016,100.984,-0.003,0.002,23.438,80.701,110.968,80.701,0.007,38.56073075757609
2022.0,7.0,22.0,20.0,34.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.274,299.947,-0.0,1.016,101.234,-0.003,0.002,23.438,80.845,111.156,80.845,0.007,37.53037122834766
2022.0,7.0,22.0,20.0,35.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.274,299.948,-0.0,1.016,101.484,-0.003,0.002,23.438,80.989,111.344,80.989,0.007,36.51545846654087
2022.0,7.0,22.0,20.0,36.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.275,299.949,-0.0,1.016,101.733,-0.003,0.002,23.438,81.132,111.532,81.132,0.007,35.52287024058643
2022.0,7.0,22.0,20.0,37.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.276,299.949,-0.0,1.016,101.983,-0.003,0.002,23.438,81.275,111.72,81.275,0.007,34.54549334284929
2022.0,7.0,22.0,20.0,38.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.276,299.95,-0.0,1.016,102.233,-0.003,0.002,23.438,81.418,111.908,81.418,0.007,33.58331338783134
2022.0,7.0,22.0,20.0,39.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.277,299.95,-0.0,1.016,102.483,-0.003,0.002,23.438,81.56,112.096,81.56,0.007,32.642883137858796
2022.0,7.0,22.0,20.0,40.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.278,299.951,-0.0,1.016,102.733,-0.003,0.002,23.438,81.703,112.285,81.703,0.008,31.710937558191535
2022.0,7.0,22.0,20.0,41.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.278,299.952,-0.0,1.016,102.983,-0.003,0.002,23.438,81.845,112.473,81.845,0.008,30.800488688841906
2022.0,7.0,22.0,20.0,42.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.279,299.952,-0.0,1.016,103.233,-0.003,0.002,23.438,81.987,112.662,81.987,0.008,29.904941830401967
2022.0,7.0,22.0,20.0,43.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.28,299.953,-0.0,1.016,103.483,-0.003,0.002,23.438,82.129,112.85,82.129,0.008,29.02426889046799
2022.0,7.0,22.0,20.0,44.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.281,299.954,-0.0,1.016,103.733,-0.003,0.002,23.438,82.271,113.039,82.271,0.008,28.158438487386235
2022.0,7.0,22.0,20.0,45.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.281,299.954,-0.0,1.016,103.983,-0.003,0.002,23.438,82.413,113.228,82.413,0.008,27.30741575638489
2022.0,7.0,22.0,20.0,46.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.282,299.955,-0.0,1.016,104.233,-0.003,0.002,23.438,82.554,113.417,82.554,0.008,26.476999710324066
2022.0,7.0,22.0,20.0,47.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.283,299.956,-0.0,1.016,104.483,-0.003,0.002,23.438,82.695,113.606,82.695,0.008,25.661103937944212
2022.0,7.0,22.0,20.0,48.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.283,299.957,-0.0,1.016,104.733,-0.003,0.002,23.438,82.836,113.795,82.836,0.009,24.859682840715383
2022.0,7.0,22.0,20.0,49.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.284,299.957,-0.0,1.016,104.983,-0.003,0.002,23.438,82.977,113.984,82.977,0.009,24.072686539251116
2022.0,7.0,22.0,20.0,50.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.285,299.958,-0.0,1.016,105.233,-0.003,0.002,23.438,83.117,114.173,83.117,0.009,23.305489764683067
2022.0,7.0,22.0,20.0,51.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.285,299.959,-0.0,1.016,105.483,-0.003,0.002,23.438,83.257,114.363,83.257,0.009,22.55240227555902
2022.0,7.0,22.0,20.0,52.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.286,299.959,-0.0,1.016,105.733,-0.003,0.002,23.438,83.397,114.552,83.397,0.009,21.813361111502253
2022.0,7.0,22.0,20.0,53.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.287,299.96,-0.0,1.016,105.983,-0.003,0.002,23.438,83.537,114.742,83.537,0.009,21.088298022555108
2022.0,7.0,22.0,20.0,54.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.288,299.961,-0.0,1.016,106.233,-0.003,0.002,23.438,83.677,114.931,83.677,0.01,20.37713913998385
2022.0,7.0,22.0,20.0,55.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.288,299.961,-0.0,1.016,106.483,-0.003,0.002,23.438,83.816,115.121,83.816,0.01,19.684736766207806
2022.0,7.0,22.0,20.0,56.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.289,299.962,-0.0,1.016,106.733,-0.003,0.002,23.438,83.955,115.311,83.955,0.01,19.005877662945103
2022.0,7.0,22.0,20.0,57.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.29,299.962,-0.0,1.016,106.983,-0.003,0.002,23.438,84.094,115.501,84.094,0.01,18.34047097056141
2022.0,7.0,22.0,20.0,58.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.29,299.963,-0.0,1.016,107.233,-0.003,0.002,23.438,84.233,115.691,84.233,0.01,17.688418890373846
2022.0,7.0,22.0,20.0,59.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.291,299.964,-0.0,1.016,107.483,-0.003,0.002,23.438,84.372,115.881,84.372,0.01,17.049616264551528
2022.0,7.0,22.0,21.0,0.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.292,299.964,-0.0,1.016,107.733,-0.003,0.002,23.438,84.51,116.072,84.51,0.011,16.428404700280296
2022.0,7.0,22.0,21.0,1.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.292,299.965,-0.0,1.016,107.983,-0.003,0.002,23.438,84.648,116.262,84.648,0.011,15.820022722969732
2022.0,7.0,22.0,21.0,2.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.293,299.966,-0.0,1.016,108.233,-0.003,0.002,23.438,84.786,116.453,84.786,0.011,15.22434326708855
2022.0,7.0,22.0,21.0,3.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.294,299.966,-0.0,1.016,108.483,-0.003,0.002,23.438,84.923,116.644,84.923,0.011,14.645410914108759
2022.0,7.0,22.0,21.0,4.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.294,299.967,-0.0,1.016,108.733,-0.003,0.002,23.438,85.061,116.834,85.061,0.012,14.074629564665898
2022.0,7.0,22.0,21.0,5.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.295,299.968,-0.0,1.016,108.983,-0.003,0.002,23.438,85.198,117.025,85.198,0.012,13.520118556580115
2022.0,7.0,22.0,21.0,6.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.296,299.968,-0.0,1.016,109.233,-0.003,0.002,23.438,85.335,117.216,85.335,0.012,12.977535238670443
2022.0,7.0,22.0,21.0,7.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.297,299.969,-0.0,1.016,109.483,-0.003,0.002,23.438,85.471,117.408,85.471,0.012,12.450539523808494
2022.0,7.0,22.0,21.0,8.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.297,299.97,-0.0,1.016,109.733,-0.003,0.002,23.438,85.608,117.599,85.608,0.013,11.931199075019284
2022.0,7.0,22.0,21.0,9.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.298,299.97,-0.0,1.016,109.983,-0.003,0.002,23.438,85.744,117.791,85.744,0.013,11.426903746338745
2022.0,7.0,22.0,21.0,10.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.299,299.971,-0.0,1.016,110.233,-0.003,0.002,23.438,85.88,117.982,85.88,0.013,10.933619054730187
2022.0,7.0,22.0,21.0,11.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.299,299.972,-0.0,1.016,110.483,-0.003,0.002,23.438,86.015,118.174,86.015,0.013,10.454640260498554
2022.0,7.0,22.0,21.0,12.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.3,299.972,-0.0,1.016,110.733,-0.003,0.002,23.438,86.15,118.366,86.15,0.014,9.986079983189038
2022.0,7.0,22.0,21.0,13.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.301,299.973,-0.0,1.016,110.983,-0.003,0.002,23.438,86.286,118.558,86.286,0.014,9.52434846470109
2022.0,7.0,22.0,21.0,14.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.301,299.974,-0.0,1.016,111.233,-0.003,0.002,23.438,86.42,118.75,86.42,0.014,9.079276426318497
2022.0,7.0,22.0,21.0,15.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.302,299.974,-0.0,1.016,111.483,-0.003,0.002,23.438,86.555,118.943,86.555,0.015,8.640535859052124
2022.0,7.0,22.0,21.0,16.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.303,299.975,-0.0,1.016,111.733,-0.003,0.002,23.438,86.689,119.135,86.689,0.015,8.214366216309582
2022.0,7.0,22.0,21.0,17.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.303,299.976,-0.0,1.016,111.983,-0.003,0.002,23.438,86.823,119.328,86.823,0.016,7.797214064198817
2022.0,7.0,22.0,21.0,18.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.304,299.976,-0.0,1.016,112.233,-0.003,0.002,23.438,86.957,119.521,86.957,0.016,7.388802948749585
2022.0,7.0,22.0,21.0,19.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.305,299.977,-0.0,1.016,112.483,-0.003,0.002,23.438,87.091,119.714,87.091,0.016,6.9888496688761
2022.0,7.0,22.0,21.0,20.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.306,299.978,-0.0,1.016,112.733,-0.003,0.002,23.438,87.224,119.907,87.224,0.017,6.599960440037007
2022.0,7.0,22.0,21.0,21.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.306,299.978,-0.0,1.016,112.983,-0.003,0.002,23.438,87.357,120.1,87.357,0.017,6.218835683638931
2022.0,7.0,22.0,21.0,22.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.307,299.979,-0.0,1.016,113.233,-0.003,0.002,23.438,87.489,120.294,87.489,0.018,5.847974301928732
2022.0,7.0,22.0,21.0,23.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.308,299.98,-0.0,1.016,113.483,-0.003,0.002,23.438,87.622,120.487,87.622,0.018,5.481479860343758
2022.0,7.0,22.0,21.0,24.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.308,299.98,-0.0,1.016,113.733,-0.003,0.002,23.438,87.754,120.681,87.754,0.019,5.124597188606968
2022.0,7.0,22.0,21.0,25.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.309,299.981,-0.0,1.016,113.983,-0.003,0.002,23.438,87.885,120.875,87.885,0.02,4.776922011680592
2022.0,7.0,22.0,21.0,26.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.31,299.982,-0.0,1.016,114.233,-0.003,0.002,23.438,88.017,121.069,88.017,0.02,4.432914039086386
2022.0,7.0,22.0,21.0,27.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.31,299.982,-0.0,1.016,114.483,-0.003,0.002,23.438,88.148,121.263,88.148,0.021,4.097579236198151
2022.0,7.0,22.0,21.0,28.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.311,299.983,-0.0,1.016,114.733,-0.003,0.002,23.438,88.279,121.458,88.279,0.021,3.768112811590274
2022.0,7.0,22.0,21.0,29.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.312,299.984,-0.0,1.016,114.983,-0.003,0.002,23.438,88.41,121.652,88.41,0.022,3.4443762121946664
2022.0,7.0,22.0,21.0,30.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.312,299.984,-0.0,1.016,115.233,-0.003,0.002,23.438,88.54,121.847,88.54,0.023,3.1286815256526426
2022.0,7.0,22.0,21.0,31.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.313,299.985,-0.0,1.016,115.483,-0.003,0.002,23.438,88.67,122.042,88.67,0.024,2.8184924001513068
2022.0,7.0,22.0,21.0,32.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.314,299.986,-0.0,1.016,115.733,-0.003,0.002,23.438,88.799,122.237,88.799,0.025,2.516143411954051
2022.0,7.0,22.0,21.0,33.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.315,299.986,-0.0,1.016,115.983,-0.003,0.002,23.438,88.929,122.433,88.929,0.025,2.2170200572434977
2022.0,7.0,22.0,21.0,34.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.315,299.987,-0.0,1.016,116.233,-0.003,0.002,23.438,89.058,122.628,89.058,0.026,1.9258618001964685
2022.0,7.0,22.0,21.0,35.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.316,299.988,-0.0,1.016,116.483,-0.003,0.002,23.438,89.186,122.824,89.186,0.027,1.6427397451060377
2022.0,7.0,22.0,21.0,36.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.317,299.988,-0.0,1.016,116.733,-0.003,0.002,23.438,89.315,123.02,89.315,0.028,1.3635027218712792
2022.0,7.0,22.0,21.0,37.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.317,299.989,-0.0,1.016,116.983,-0.003,0.002,23.438,89.443,123.216,89.443,0.029,1.0928175860723168
2022.0,7.0,22.0,21.0,38.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.318,299.99,-0.0,1.016,117.233,-0.003,0.002,23.438,89.57,123.412,89.57,0.03,0.8309302452422102
2022.0,7.0,22.0,21.0,39.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.319,299.99,-0.0,1.016,117.483,-0.003,0.002,23.438,89.698,123.608,89.698,0.032,0.5741721212787895
2022.0,7.0,22.0,21.0,40.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459783.319,299.991,-0.0,1.016,117.733,-0.003,0.002,23.438,89.824,123.805,89.824,0.033,0.32897053938079335
