# JULIAN DAY,L,B,R,H,DELTA PSI,DELTA EPSILON,EPSILON,ZENITH,AZIMUTH,INCIDENCE,DEL_E
2459638.532,159.407,0.000,0.990,308.230,-0.004,0.002,23.438,62.570,298.798,62.570,0.003
2459638.532,159.407,0.000,0.990,308.271,-0.004,0.002,23.438,62.538,298.828,62.538,0.003
2459638.532,159.407,0.000,0.990,308.313,-0.004,0.002,23.438,62.507,298.858,62.507,0.003
2459638.532,159.408,0.000,0.990,308.355,-0.004,0.002,23.438,62.475,298.888,62.475,0.003
2459638.532,159.408,0.000,0.990,308.396,-0.004,0.002,23.438,62.443,298.918,62.443,0.003
2459638.532,159.408,0.000,0.990,308.438,-0.004,0.002,23.438,62.412,298.948,62.412,0.003
2459638.532,159.408,0.000,0.990,308.480,-0.004,0.002,23.438,62.380,298.978,62.380,0.003
2459638.532,159.408,0.000,0.990,308.521,-0.004,0.002,23.438,62.349,299.008,62.349,0.003
2459638.533,159.408,0.000,0.990,308.563,-0.004,0.002,23.438,62.317,299.038,62.317,0.003
2459638.533,159.408,0.000,0.990,308.605,-0.004,0.002,23.438,62.285,299.068,62.285,0.003
2459638.533,159.409,0.000,0.990,308.646,-0.004,0.002,23.438,62.254,299.098,62.254,0.003
2459638.533,159.409,0.000,0.990,308.688,-0.004,0.002,23.438,62.222,299.128,62.222,0.003
2459638.533,159.409,0.000,0.990,308.730,-0.004,0.002,23.438,62.191,299.158,62.191,0.003
2459638.533,159.409,0.000,0.990,308.771,-0.004,0.002,23.438,62.159,299.188,62.159,0.003
2459638.533,159.409,0.000,0.990,308.813,-0.004,0.002,23.438,62.128,299.218,62.128,0.003
2459638.533,159.409,0.000,0.990,308.855,-0.004,0.002,23.438,62.096,299.248,62.096,0.003
2459638.533,159.409,0.000,0.990,308.896,-0.004,0.002,23.438,62.065,299.278,62.065,0.003
2459638.534,159.409,0.000,0.990,308.938,-0.004,0.002,23.438,62.033,299.308,62.033,0.003
2459638.534,159.409,0.000,0.990,308.980,-0.004,0.002,23.438,62.002,299.339,62.002,0.003
2459638.534,159.410,0.000,0.990,309.021,-0.004,0.002,23.438,61.970,299.369,61.970,0.003
2459638.534,159.410,0.000,0.990,309.063,-0.004,0.002,23.438,61.939,299.399,61.939,0.003
2459638.534,159.410,0.000,0.990,309.105,-0.004,0.002,23.438,61.907,299.429,61.907,0.003
2459638.534,159.410,0.000,0.990,309.146,-0.004,0.002,23.438,61.876,299.460,61.876,0.003
2459638.534,159.410,0.000,0.990,309.188,-0.004,0.002,23.438,61.844,299.490,61.844,0.003
2459638.534,159.410,0.000,0.990,309.230,-0.004,0.002,23.438,61.813,299.520,61.813,0.003
2459638.534,159.410,0.000,0.990,309.271,-0.004,0.002,23.438,61.781,299.550,61.781,0.003
2459638.535,159.410,0.000,0.990,309.313,-0.004,0.002,23.438,61.750,299.581,61.750,0.003
2459638.535,159.410,0.000,0.990,309.355,-0.004,0.002,23.438,61.719,299.611,61.719,0.003
2459638.535,159.411,0.000,0.990,309.396,-0.004,0.002,23.438,61.687,299.642,61.687,0.003
2459638.535,159.411,0.000,0.990,309.438,-0.004,0.002,23.438,61.656,299.672,61.656,0.003
2459638.535,159.411,0.000,0.990,309.480,-0.004,0.002,23.438,61.624,299.703,61.624,0.003
2459638.535,159.411,0.000,0.990,309.521,-0.004,0.002,23.438,61.593,299.733,61.593,0.003
2459638.535,159.411,0.000,0.990,309.563,-0.004,0.002,23.438,61.562,299.763,61.562,0.003
2459638.535,159.411,0.000,0.990,309.605,-0.004,0.002,23.438,61.530,299.794,61.530,0.003
2459638.536,159.411,0.000,0.990,309.647,-0.004,0.002,23.438,61.499,299.825,61.499,0.003
2459638.536,159.411,0.000,0.990,309.688,-0.004,0.002,23.438,61.468,299.855,61.468,0.003
2459638.536,159.411,0.000,0.990,309.730,-0.004,0.002,23.438,61.436,299.886,61.436,0.003
2459638.536,159.412,0.000,0.990,309.772,-0.004,0.002,23.438,61.405,299.916,61.405,0.003
2459638.536,159.412,0.000,0.990,309.813,-0.004,0.002,23.438,61.374,299.947,61.374,0.003
2459638.536,159.412,0.000,0.990,309.855,-0.004,0.002,23.438,61.343,299.978,61.343,0.003
2459638.536,159.412,0.000,0.990,309.897,-0.004,0.002,23.438,61.311,300.008,61.311,0.003
2459638.536,159.412,0.000,0.990,309.938,-0.004,0.002,23.438,61.280,300.039,61.280,0.003
2459638.536,159.412,0.000,0.990,309.980,-0.004,0.002,23.438,61.249,300.070,61.249,0.003
2459638.537,159.412,0.000,0.990,310.022,-0.004,0.002,23.438,61.217,300.100,61.217,0.003
2459638.537,159.412,0.000,0.990,310.063,-0.004,0.002,23.438,61.186,300.131,61.186,0.003
2459638.537,159.412,0.000,0.990,310.105,-0.004,0.002,23.438,61.155,300.162,61.155,0.003
2459638.537,159.413,0.000,0.990,310.147,-0.004,0.002,23.438,61.124,300.193,61.124,0.003
2459638.537,159.413,0.000,0.990,310.188,-0.004,0.002,23.438,61.093,300.223,61.093,0.003
2459638.537,159.413,0.000,0.990,310.230,-0.004,0.002,23.438,61.061,300.254,61.061,0.003
2459638.537,159.413,0.000,0.990,310.272,-0.004,0.002,23.438,61.030,300.285,61.030,0.003
2459638.537,159.413,0.000,0.990,310.313,-0.004,0.002,23.438,60.999,300.316,60.999,0.003
2459638.538,159.413,0.000,0.990,310.355,-0.004,0.002,23.438,60.968,300.347,60.968,0.003
2459638.538,159.413,0.000,0.990,310.397,-0.004,0.002,23.438,60.937,300.378,60.937,0.003
2459638.538,159.413,0.000,0.990,310.438,-0.004,0.002,23.438,60.905,300.409,60.905,0.003
2459638.538,159.414,0.000,0.990,310.480,-0.004,0.002,23.438,60.874,300.440,60.874,0.003
2459638.538,159.414,0.000,0.990,310.522,-0.004,0.002,23.438,60.843,300.471,60.843,0.003
2459638.538,159.414,0.000,0.990,310.563,-0.004,0.002,23.438,60.812,300.502,60.812,0.003
2459638.538,159.414,0.000,0.990,310.605,-0.004,0.002,23.438,60.781,300.533,60.781,0.003
2459638.538,159.414,0.000,0.990,310.647,-0.004,0.002,23.438,60.750,300.564,60.750,0.003
2459638.538,159.414,0.000,0.990,310.688,-0.004,0.002,23.438,60.719,300.595,60.719,0.003
2459638.539,159.414,0.000,0.990,310.730,-0.004,0.002,23.438,60.688,300.626,60.688,0.003
2459638.539,159.414,0.000,0.990,310.772,-0.004,0.002,23.438,60.657,300.657,60.657,0.003
2459638.539,159.415,0.000,0.990,310.813,-0.004,0.002,23.438,60.626,300.688,60.626,0.003
2459638.539,159.415,0.000,0.990,310.855,-0.004,0.002,23.438,60.594,300.720,60.594,0.003
2459638.539,159.415,0.000,0.990,310.897,-0.004,0.002,23.438,60.563,300.751,60.563,0.003
2459638.539,159.415,0.000,0.990,310.938,-0.004,0.002,23.438,60.532,300.782,60.532,0.003
2459638.539,159.415,0.000,0.990,310.980,-0.004,0.002,23.438,60.501,300.813,60.501,0.003
2459638.539,159.415,0.000,0.990,311.022,-0.004,0.002,23.438,60.470,300.844,60.470,0.003
2459638.539,159.415,0.000,0.990,311.063,-0.004,0.002,23.438,60.439,300.876,60.439,0.003
2459638.540,159.415,0.000,0.990,311.105,-0.004,0.002,23.438,60.408,300.907,60.408,0.003
2459638.540,159.415,0.000,0.990,311.147,-0.004,0.002,23.438,60.377,300.938,60.377,0.003
2459638.540,159.416,0.000,0.990,311.188,-0.004,0.002,23.438,60.346,300.970,60.346,0.003
2459638.540,159.416,0.000,0.990,311.230,-0.004,0.002,23.438,60.315,301.001,60.315,0.003
2459638.540,159.416,0.000,0.990,311.272,-0.004,0.002,23.438,60.284,301.033,60.284,0.003
2459638.540,159.416,0.000,0.990,311.313,-0.004,0.002,23.438,60.254,301.064,60.254,0.003
2459638.540,159.416,0.000,0.990,311.355,-0.004,0.002,23.438,60.223,301.095,60.223,0.003
2459638.540,159.416,0.000,0.990,311.397,-0.004,0.002,23.438,60.192,301.127,60.192,0.003
2459638.541,159.416,0.000,0.990,311.438,-0.004,0.002,23.438,60.161,301.158,60.161,0.003
2459638.541,159.416,0.000,0.990,311.480,-0.004,0.002,23.438,60.130,301.190,60.130,0.003
2459638.541,159.417,0.000,0.990,311.522,-0.004,0.002,23.438,60.099,301.221,60.099,0.003
2459638.541,159.417,0.000,0.990,311.563,-0.004,0.002,23.438,60.068,301.253,60.068,0.003
2459638.541,159.417,0.000,0.990,311.605,-0.004,0.002,23.438,60.037,301.285,60.037,0.003
2459638.541,159.417,0.000,0.990,311.647,-0.004,0.002,23.438,60.006,301.316,60.006,0.003
2459638.541,159.417,0.000,0.990,311.688,-0.004,0.002,23.438,59.975,301.348,59.975,0.003
2459638.541,159.417,0.000,0.990,311.730,-0.004,0.002,23.438,59.945,301.380,59.945,0.003
2459638.541,159.417,0.000,0.990,311.772,-0.004,0.002,23.438,59.914,301.411,59.914,0.003
2459638.542,159.417,0.000,0.990,311.813,-0.004,0.002,23.438,59.883,301.443,59.883,0.003
2459638.542,159.417,0.000,0.990,311.855,-0.004,0.002,23.438,59.852,301.475,59.852,0.003
2459638.542,159.417,0.000,0.990,311.897,-0.004,0.002,23.438,59.821,301.506,59.821,0.003
2459638.542,159.418,0.000,0.990,311.938,-0.004,0.002,23.438,59.791,301.538,59.791,0.003
2459638.542,159.418,0.000,0.990,311.980,-0.004,0.002,23.438,59.760,301.570,59.760,0.003
2459638.542,159.418,0.000,0.990,312.022,-0.004,0.002,23.438,59.729,301.602,59.729,0.003
2459638.542,159.418,0.000,0.990,312.063,-0.004,0.002,23.438,59.698,301.634,59.698,0.003
2459638.542,159.418,0.000,0.990,312.105,-0.004,0.002,23.438,59.668,301.666,59.668,0.003
2459638.542,159.418,0.000,0.990,312.147,-0.004,0.002,23.438,59.637,301.697,59.637,0.003
2459638.543,159.418,0.000,0.990,312.188,-0.004,0.002,23.438,59.606,301.729,59.606,0.003
2459638.543,159.418,0.000,0.990,312.230,-0.004,0.002,23.438,59.575,301.761,59.575,0.003
2459638.543,159.419,0.000,0.990,312.272,-0.004,0.002,23.438,59.545,301.793,59.545,0.003
2459638.543,159.419,0.000,0.990,312.314,-0.004,0.002,23.438,59.514,301.825,59.514,0.003
2459638.543,159.419,0.000,0.990,312.355,-0.004,0.002,23.438,59.483,301.857,59.483,0.003
2459638.543,159.419,0.000,0.990,312.397,-0.004,0.002,23.438,59.453,301.889,59.453,0.003
2459638.543,159.419,0.000,0.990,312.439,-0.004,0.002,23.438,59.422,301.921,59.422,0.003
2459638.543,159.419,0.000,0.990,312.480,-0.004,0.002,23.438,59.391,301.953,59.391,0.003
2459638.544,159.419,0.000,0.990,312.522,-0.004,0.002,23.438,59.361,301.986,59.361,0.003
2459638.544,159.419,0.000,0.990,312.564,-0.004,0.002,23.438,59.330,302.018,59.330,0.003
2459638.544,159.419,0.000,0.990,312.605,-0.004,0.002,23.438,59.299,302.050,59.299,0.003
2459638.544,159.420,0.000,0.990,312.647,-0.004,0.002,23.438,59.269,302.082,59.269,0.003
2459638.544,159.420,0.000,0.990,312.689,-0.004,0.002,23.438,59.238,302.114,59.238,0.003
2459638.544,159.420,0.000,0.990,312.730,-0.004,0.002,23.438,59.208,302.146,59.208,0.003
2459638.544,159.420,0.000,0.990,312.772,-0.004,0.002,23.438,59.177,302.179,59.177,0.003
2459638.544,159.420,0.000,0.990,312.814,-0.004,0.002,23.438,59.146,302.211,59.146,0.003
2459638.544,159.420,0.000,0.990,312.855,-0.004,0.002,23.438,59.116,302.243,59.116,0.003
2459638.545,159.420,0.000,0.990,312.897,-0.004,0.002,23.438,59.085,302.276,59.085,0.003
2459638.545,159.420,0.000,0.990,312.939,-0.004,0.002,23.438,59.055,302.308,59.055,0.003
2459638.545,159.421,0.000,0.990,312.980,-0.004,0.002,23.438,59.024,302.340,59.024,0.003
2459638.545,159.421,0.000,0.990,313.022,-0.004,0.002,23.438,58.994,302.373,58.994,0.003
2459638.545,159.421,0.000,0.990,313.064,-0.004,0.002,23.438,58.963,302.405,58.963,0.003
2459638.545,159.421,0.000,0.990,313.105,-0.004,0.002,23.438,58.933,302.438,58.933,0.003
2459638.545,159.421,0.000,0.990,313.147,-0.004,0.002,23.438,58.902,302.470,58.902,0.003
2459638.545,159.421,0.000,0.990,313.189,-0.004,0.002,23.438,58.872,302.503,58.872,0.003
2459638.545,159.421,0.000,0.990,313.230,-0.004,0.002,23.438,58.841,302.535,58.841,0.003
2459638.546,159.421,0.000,0.990,313.272,-0.004,0.002,23.438,58.811,302.568,58.811,0.003
2459638.546,159.422,0.000,0.990,313.314,-0.004,0.002,23.438,58.780,302.600,58.780,0.003
2459638.546,159.422,0.000,0.990,313.355,-0.004,0.002,23.438,58.750,302.633,58.750,0.003
2459638.546,159.422,0.000,0.990,313.397,-0.004,0.002,23.438,58.720,302.665,58.720,0.003
2459638.546,159.422,0.000,0.990,313.439,-0.004,0.002,23.438,58.689,302.698,58.689,0.003
2459638.546,159.422,0.000,0.990,313.480,-0.004,0.002,23.438,58.659,302.731,58.659,0.003
2459638.546,159.422,0.000,0.990,313.522,-0.004,0.002,23.438,58.628,302.763,58.628,0.003
2459638.546,159.422,0.000,0.990,313.564,-0.004,0.002,23.438,58.598,302.796,58.598,0.003
2459638.547,159.422,0.000,0.990,313.605,-0.004,0.002,23.438,58.568,302.829,58.568,0.003
2459638.547,159.422,0.000,0.990,313.647,-0.004,0.002,23.438,58.537,302.862,58.537,0.003
2459638.547,159.423,0.000,0.990,313.689,-0.004,0.002,23.438,58.507,302.894,58.507,0.003
2459638.547,159.423,0.000,0.990,313.730,-0.004,0.002,23.438,58.477,302.927,58.477,0.003
2459638.547,159.423,0.000,0.990,313.772,-0.004,0.002,23.438,58.446,302.960,58.446,0.003
2459638.547,159.423,0.000,0.990,313.814,-0.004,0.002,23.438,58.416,302.993,58.416,0.003
2459638.547,159.423,0.000,0.990,313.855,-0.004,0.002,23.438,58.386,303.026,58.386,0.003
2459638.547,159.423,0.000,0.990,313.897,-0.004,0.002,23.438,58.356,303.059,58.356,0.003
2459638.547,159.423,0.000,0.990,313.939,-0.004,0.002,23.438,58.325,303.092,58.325,0.003
2459638.548,159.423,0.000,0.990,313.980,-0.004,0.002,23.438,58.295,303.125,58.295,0.003
2459638.548,159.423,0.000,0.990,314.022,-0.004,0.002,23.438,58.265,303.158,58.265,0.003
2459638.548,159.424,0.000,0.990,314.064,-0.004,0.002,23.438,58.235,303.191,58.235,0.003
2459638.548,159.424,0.000,0.990,314.105,-0.004,0.002,23.438,58.204,303.224,58.204,0.003
2459638.548,159.424,0.000,0.990,314.147,-0.004,0.002,23.438,58.174,303.257,58.174,0.003
2459638.548,159.424,0.000,0.990,314.189,-0.004,0.002,23.438,58.144,303.290,58.144,0.003
2459638.548,159.424,0.000,0.990,314.230,-0.004,0.002,23.438,58.114,303.323,58.114,0.003
2459638.548,159.424,0.000,0.990,314.272,-0.004,0.002,23.438,58.084,303.356,58.084,0.003
2459638.548,159.424,0.000,0.990,314.314,-0.004,0.002,23.438,58.053,303.389,58.053,0.003
2459638.549,159.424,0.000,0.990,314.355,-0.004,0.002,23.438,58.023,303.423,58.023,0.003
2459638.549,159.424,0.000,0.990,314.397,-0.004,0.002,23.438,57.993,303.456,57.993,0.003
2459638.549,159.425,0.000,0.990,314.439,-0.004,0.002,23.438,57.963,303.489,57.963,0.003
2459638.549,159.425,0.000,0.990,314.480,-0.004,0.002,23.438,57.933,303.522,57.933,0.003
2459638.549,159.425,0.000,0.990,314.522,-0.004,0.002,23.438,57.903,303.556,57.903,0.003
2459638.549,159.425,0.000,0.990,314.564,-0.004,0.002,23.438,57.873,303.589,57.873,0.003
2459638.549,159.425,0.000,0.990,314.605,-0.004,0.002,23.438,57.843,303.622,57.843,0.003
2459638.549,159.425,0.000,0.990,314.647,-0.004,0.002,23.438,57.812,303.656,57.812,0.003
2459638.550,159.425,0.000,0.990,314.689,-0.004,0.002,23.438,57.782,303.689,57.782,0.003
2459638.550,159.425,0.000,0.990,314.730,-0.004,0.002,23.438,57.752,303.722,57.752,0.003
2459638.550,159.426,0.000,0.990,314.772,-0.004,0.002,23.438,57.722,303.756,57.722,0.003
2459638.550,159.426,0.000,0.990,314.814,-0.004,0.002,23.438,57.692,303.789,57.692,0.003
2459638.550,159.426,0.000,0.990,314.855,-0.004,0.002,23.438,57.662,303.823,57.662,0.003
2459638.550,159.426,0.000,0.990,314.897,-0.004,0.002,23.438,57.632,303.856,57.632,0.003
2459638.550,159.426,0.000,0.990,314.939,-0.004,0.002,23.438,57.602,303.890,57.602,0.003
2459638.550,159.426,0.000,0.990,314.981,-0.004,0.002,23.438,57.572,303.924,57.572,0.003
2459638.550,159.426,0.000,0.990,315.022,-0.004,0.002,23.438,57.542,303.957,57.542,0.003
2459638.551,159.426,0.000,0.990,315.064,-0.004,0.002,23.438,57.512,303.991,57.512,0.003
2459638.551,159.427,0.000,0.990,315.106,-0.004,0.002,23.438,57.482,304.024,57.482,0.003
2459638.551,159.427,0.000,0.990,315.147,-0.004,0.002,23.438,57.452,304.058,57.452,0.003
2459638.551,159.427,0.000,0.990,315.189,-0.004,0.002,23.438,57.423,304.092,57.423,0.003
2459638.551,159.427,0.000,0.990,315.231,-0.004,0.002,23.438,57.393,304.126,57.393,0.003
2459638.551,159.427,0.000,0.990,315.272,-0.004,0.002,23.438,57.363,304.159,57.363,0.003
2459638.551,159.427,0.000,0.990,315.314,-0.004,0.002,23.438,57.333,304.193,57.333,0.003
2459638.551,159.427,0.000,0.990,315.356,-0.004,0.002,23.438,57.303,304.227,57.303,0.003
2459638.552,159.427,0.000,0.990,315.397,-0.004,0.002,23.438,57.273,304.261,57.273,0.003
2459638.552,159.427,0.000,0.990,315.439,-0.004,0.002,23.438,57.243,304.295,57.243,0.002
2459638.552,159.428,0.000,0.990,315.481,-0.004,0.002,23.438,57.213,304.329,57.213,0.002
2459638.552,159.428,0.000,0.990,315.522,-0.004,0.002,23.438,57.184,304.363,57.184,0.002
2459638.552,159.428,0.000,0.990,315.564,-0.004,0.002,23.438,57.154,304.396,57.154,0.002
2459638.552,159.428,0.000,0.990,315.606,-0.004,0.002,23.438,57.124,304.430,57.124,0.002
2459638.552,159.428,0.000,0.990,315.647,-0.004,0.002,23.438,57.094,304.464,57.094,0.002
2459638.552,159.428,0.000,0.990,315.689,-0.004,0.002,23.438,57.064,304.498,57.064,0.002
2459638.552,159.428,0.000,0.990,315.731,-0.004,0.002,23.438,57.035,304.533,57.035,0.002
2459638.553,159.428,0.000,0.990,315.772,-0.004,0.002,23.438,57.005,304.567,57.005,0.002
2459638.553,159.429,0.000,0.990,315.814,-0.004,0.002,23.438,56.975,304.601,56.975,0.002
2459638.553,159.429,0.000,0.990,315.856,-0.004,0.002,23.438,56.945,304.635,56.945,0.002
2459638.553,159.429,0.000,0.990,315.897,-0.004,0.002,23.438,56.916,304.669,56.916,0.002
2459638.553,159.429,0.000,0.990,315.939,-0.004,0.002,23.438,56.886,304.703,56.886,0.002
2459638.553,159.429,0.000,0.990,315.981,-0.004,0.002,23.438,56.856,304.737,56.856,0.002
2459638.553,159.429,0.000,0.990,316.022,-0.004,0.002,23.438,56.827,304.772,56.827,0.002
2459638.553,159.429,0.000,0.990,316.064,-0.004,0.002,23.438,56.797,304.806,56.797,0.002
2459638.553,159.429,0.000,0.990,316.106,-0.004,0.002,23.438,56.767,304.840,56.767,0.002
2459638.554,159.429,0.000,0.990,316.147,-0.004,0.002,23.438,56.738,304.875,56.738,0.002
2459638.554,159.429,0.000,0.990,316.189,-0.004,0.002,23.438,56.708,304.909,56.708,0.002
2459638.554,159.430,0.000,0.990,316.231,-0.004,0.002,23.438,56.678,304.943,56.678,0.002
2459638.554,159.430,0.000,0.990,316.272,-0.004,0.002,23.438,56.649,304.978,56.649,0.002
2459638.554,159.430,0.000,0.990,316.314,-0.004,0.002,23.438,56.619,305.012,56.619,0.002
2459638.554,159.430,0.000,0.990,316.356,-0.004,0.002,23.438,56.590,305.047,56.590,0.002
2459638.554,159.430,0.000,0.990,316.397,-0.004,0.002,23.438,56.560,305.081,56.560,0.002
2459638.554,159.430,0.000,0.990,316.439,-0.004,0.002,23.438,56.531,305.115,56.531,0.002
2459638.555,159.430,0.000,0.990,316.481,-0.004,0.002,23.438,56.501,305.150,56.501,0.002
2459638.555,159.430,0.000,0.990,316.522,-0.004,0.002,23.438,56.471,305.185,56.471,0.002
2459638.555,159.431,0.000,0.990,316.564,-0.004,0.002,23.438,56.442,305.219,56.442,0.002
2459638.555,159.431,0.000,0.990,316.606,-0.004,0.002,23.438,56.412,305.254,56.412,0.002
2459638.555,159.431,0.000,0.990,316.647,-0.004,0.002,23.438,56.383,305.288,56.383,0.002
2459638.555,159.431,0.000,0.990,316.689,-0.004,0.002,23.438,56.354,305.323,56.354,0.002
2459638.555,159.431,0.000,0.990,316.731,-0.004,0.002,23.438,56.324,305.358,56.324,0.002
2459638.555,159.431,0.000,0.990,316.772,-0.004,0.002,23.438,56.295,305.393,56.295,0.002
2459638.555,159.431,0.000,0.990,316.814,-0.004,0.002,23.438,56.265,305.427,56.265,0.002
2459638.556,159.431,0.000,0.990,316.856,-0.004,0.002,23.438,56.236,305.462,56.236,0.002
2459638.556,159.431,0.000,0.990,316.897,-0.004,0.002,23.438,56.206,305.497,56.206,0.002
2459638.556,159.432,0.000,0.990,316.939,-0.004,0.002,23.438,56.177,305.532,56.177,0.002
2459638.556,159.432,0.000,0.990,316.981,-0.004,0.002,23.438,56.147,305.567,56.147,0.002
2459638.556,159.432,0.000,0.990,317.022,-0.004,0.002,23.438,56.118,305.601,56.118,0.002
2459638.556,159.432,0.000,0.990,317.064,-0.004,0.002,23.438,56.089,305.636,56.089,0.002
2459638.556,159.432,0.000,0.990,317.106,-0.004,0.002,23.438,56.059,305.671,56.059,0.002
2459638.556,159.432,0.000,0.990,317.147,-0.004,0.002,23.438,56.030,305.706,56.030,0.002
2459638.556,159.432,0.000,0.990,317.189,-0.004,0.002,23.438,56.001,305.741,56.001,0.002
2459638.557,159.432,0.000,0.990,317.231,-0.004,0.002,23.438,55.971,305.776,55.971,0.002
2459638.557,159.433,0.000,0.990,317.272,-0.004,0.002,23.438,55.942,305.811,55.942,0.002
2459638.557,159.433,0.000,0.990,317.314,-0.004,0.002,23.438,55.913,305.847,55.913,0.002
2459638.557,159.433,0.000,0.990,317.356,-0.004,0.002,23.438,55.884,305.882,55.884,0.002
2459638.557,159.433,0.000,0.990,317.397,-0.004,0.002,23.438,55.854,305.917,55.854,0.002
2459638.557,159.433,0.000,0.990,317.439,-0.004,0.002,23.438,55.825,305.952,55.825,0.002
2459638.557,159.433,0.000,0.990,317.481,-0.004,0.002,23.438,55.796,305.987,55.796,0.002
2459638.557,159.433,0.000,0.990,317.522,-0.004,0.002,23.438,55.767,306.022,55.767,0.002
2459638.558,159.433,0.000,0.990,317.564,-0.004,0.002,23.438,55.737,306.058,55.737,0.002
2459638.558,159.434,0.000,0.990,317.606,-0.004,0.002,23.438,55.708,306.093,55.708,0.002
2459638.558,159.434,0.000,0.990,317.648,-0.004,0.002,23.438,55.679,306.128,55.679,0.002
2459638.558,159.434,0.000,0.990,317.689,-0.004,0.002,23.438,55.650,306.164,55.650,0.002
2459638.558,159.434,0.000,0.990,317.731,-0.004,0.002,23.438,55.621,306.199,55.621,0.002
2459638.558,159.434,0.000,0.990,317.773,-0.004,0.002,23.438,55.592,306.234,55.592,0.002
2459638.558,159.434,0.000,0.990,317.814,-0.004,0.002,23.438,55.562,306.270,55.562,0.002
2459638.558,159.434,0.000,0.990,317.856,-0.004,0.002,23.438,55.533,306.305,55.533,0.002
2459638.558,159.434,0.000,0.990,317.898,-0.004,0.002,23.438,55.504,306.341,55.504,0.002
2459638.559,159.434,0.000,0.990,317.939,-0.004,0.002,23.438,55.475,306.376,55.475,0.002
2459638.559,159.435,0.000,0.990,317.981,-0.004,0.002,23.438,55.446,306.412,55.446,0.002
2459638.559,159.435,0.000,0.990,318.023,-0.004,0.002,23.438,55.417,306.447,55.417,0.002
2459638.559,159.435,0.000,0.990,318.064,-0.004,0.002,23.438,55.388,306.483,55.388,0.002
2459638.559,159.435,0.000,0.990,318.106,-0.004,0.002,23.438,55.359,306.518,55.359,0.002
2459638.559,159.435,0.000,0.990,318.148,-0.004,0.002,23.438,55.330,306.554,55.330,0.002
